CATEGORY,BARCODE,NAME,PRICE,PRICE_NORMALIZED,IMAGE,PL,CATEGORY_NAME,UNIT,DISPLAY,retailer,from,to,ΠΕΡΙΓΡΑΦΗ   ΕΙΔΗ 10/12/24,null
56,26915197,ΛΕΥΚΟ ΤΣΕΛΙΓΚΑΤΟ ΔΟΧΕΙΟ,5.95,5.95,default_kalathi.png,0,Λευκό τυρί,kg,,ab,11-12-2024,17-12-2024,,
56,5203197138227,ΛΕΥΚΟ ΤΥΡΙ ΒΕΡΓΙΝΑ ΤΑΠΕΡ 400ΓΡ,3.24,8.10,7558015.jpg,0,Λευκό τυρί,kg,,ab,11-12-2024,17-12-2024,,
57,5201399011201,3ΑΛΦΑ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500GR ΕΙΣΑΓΩΓ.,1.77,3.54,7085608.jpg,0,Φασόλια,kg,,ab,11-12-2024,17-12-2024,,
57,5202336137732,ΑΒ ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ 500GR ΕΙΣΑΓ.,0.98,1.96,7225878.jpg,1,Φασόλια,kg,,ab,11-12-2024,17-12-2024,,
58,5201399010334,3ΑΛΦΑ ΡΕΒΥΘΙΑ ΑΠΟΦΛ. 500GR ΕΙΣ.,2.69,5.38,7085634.jpg,0,Ρεβύθια,kg,,ab,11-12-2024,17-12-2024,,
52,18902,ΒΟΕΙΟ ΠΟΝΤΙΚΙ ΝΩΠΟ Α/Ο Ν/Ζ ΙΣΠΑΝΙΑΣ,10.95,10.95,18902.jpg,0,Μοσχάρι,kg,xmas,bazaar,11-12-2024,17-12-2024,,
63,5906603004757,DOLOMITELLO 100G ΣΟΚΟΛΑΤΑ ΓΕΜΙΣΤΗ ΜΕ ΦΡΑΟΥΛΑ,0.89,8.9,5906603004757.jpg,0,Σοκολάτα,kg,xmas,bazaar,11-12-2024,17-12-2024,,
64,18034,ΑΡΝΙ ΝΩΠΟ ΕΛΛΗΝΙΚΟ,10.8,10.8,18034.jpg,0,Αρνί,kg,xmas,bazaar,11-12-2024,17-12-2024,,
65,18035,ΚΑΤΣΙΚΙ ΝΩΠΟ ΕΛΛΗΝΙΚΟ,11.8,11.8,18035.jpg,0,Κατσίκι,kg,xmas,bazaar,11-12-2024,17-12-2024,,
66,21141,AIA ΓΑΛΟΠΟΥΛΑ ΜΠΟΥΤΙ ΝΩΠΟ ΙΤΑΛΙΑΣ,4.99,4.99,21141.jpg,0,Γαλοπούλα,kg,xmas,bazaar,11-12-2024,17-12-2024,,
67,5208086439560,ΚΑΛΗΜΕΡΑ 480G ΤΣΟΥΡΕΚΙ ΠΟΛΙΤΙΚΟ ΜΕ ΜΑΣΤΙΧΑ ΧΙΟΥ,1.99,4.15,5208086439560.jpg,1,Τσουρέκι,kg,xmas,bazaar,11-12-2024,17-12-2024,,
68,5204647003850,ΑΛΙΜΠΙΝΙΣΗ 600G ΒΑΣΙΛΟΠΙΤΑ ΤΣΟΥΡΕΚΙ,3.29,5.48,5204647003850.jpg,0,Βασιλόπιτα (τσουρέκι),kg,xmas,bazaar,11-12-2024,17-12-2024,,
1,5201399020074,3Α 500G ΡΥΖΙ ΚΑΡΟΛΙΝΑ,1.55,3.1,5201399020074.jpg,0,Ρύζι,Kg,,bazaar,11-12-2024,17-12-2024,,
2,5208086441426,ΚΑΛΗΜΕΡΑ 700G ΦΟΡΜΑ ΤΟΣΤ ΣΤΑΡΕΝΙΟ,1.35,1.93,5208086441426.jpg,1,Ψωμί για Tοστ,Kg,,bazaar,11-12-2024,17-12-2024,,
3,5200127470969,ΚΑΣΙΜΗ 350G ΑΡΤΟΣΚΕΥΑΣΜΑ ΤΟ ΧΩΡΙΑΤΙΚΟ,0.75,2.14,5200127470969.jpg,0,Ψωμί Φραντζόλα,Kg,,bazaar,11-12-2024,17-12-2024,,
4,5201485000188,ELITE 250G ΦΡΥΓΑΝΙΕΣ ΣΤΑΡΕΝΙΕΣ,1.1,4.4,5201485000188.jpg,0,Φρυγανιές,Kg,,bazaar,11-12-2024,17-12-2024,,
5,5201013012508,ΜΑΚΒΕΛ 500G ΣΠΑΓΓΕΤΙ N.6,0.67,1.34,5201013012508.jpg,0,Μακαρόνια Νο 6,Kg,,bazaar,11-12-2024,17-12-2024,,
5,5201013020107,ΕΛΛΗΝΙΚΗ ΣΠΟΡΑ 500G ΣΠΑΓΓΕΤΙ No6,0.62,1.24,5201013020107.jpg,1,Μακαρόνια Νο 6,Kg,,bazaar,11-12-2024,17-12-2024,,
6,1501,ΧΟΙΡΙΝΟ ΛΑΙΜΟΣ ΝΩΠΟ Μ/Ο ΟΛΛΑΝΔΙΑΣ,5.45,5.45,18437.jpg,0,Νωπό Χοιρινό,Kg,,bazaar,11-12-2024,17-12-2024,,
7,01741,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ (ΧΥΜΑ),3.29,3.29,01741.jpg,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,bazaar,11-12-2024,17-12-2024,,
8,5202528068899,FARMER 200G ΓΑΛΟΠΟΥΛΑ ΚΑΠΝ ΤΕΤΡΑΓ ΣΕ ΦΕΤΕΣ,1.19,5.95,5202528068899.jpg,1,Γαλοπούλα,Kg,,bazaar,11-12-2024,17-12-2024,,
8,5202575007483,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ,1.48,9.25,5202575007483.jpg,0,Γαλοπούλα,Kg,,bazaar,11-12-2024,17-12-2024,,
9,5208086448371,ΨΑΡΑΔΙΚΟ 800G ΠΑΓΚΑΣΙΟΥΣ ΦΙΛΕΤΟ ΚΤΨ,3.99,4.99,5208086448371.jpg,1,Ψάρια Κατεψυγμένα,Kg,,bazaar,11-12-2024,17-12-2024,,
10,5202178001116,ΟΛΥΜΠΟΣ 1L ΦΡΕΣΚΟ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ,1.49,1.49,5202178001116.jpg,0,Γάλα Φρέσκο Πλήρες,lt,,bazaar,11-12-2024,17-12-2024,,
11,5202178001178,ΟΛΥΜΠΟΣ 1L ΦΡΕΣΚΟ ΓΑΛΑ ΕΠΙΛΕΓΜΕΝΟ ΕΛΑΦΡΥ,1.49,1.49,5202178001178.jpg,0,Γάλα Φρέσκο (Χαμηλά Λιπαρά <2%),lt,,bazaar,11-12-2024,17-12-2024,,
12,5208086433643,FARMER 410G ΓΑΛΑ ΠΛΗΡΕΣ ΕΒΑΠΟΡΕ,0.95,2.32,5208086433643.jpg,1,Γάλα Εβαπορέ,lt,,bazaar,11-12-2024,17-12-2024,,
12,8716200615020,ΝΟΥΝΟΥ 400G ΓΑΛΑ ΕΒΑΠΟΡΕ 7.5%,1.06,2.65,8716200615020.jpg,0,Γάλα Εβαπορέ,lt,,bazaar,11-12-2024,17-12-2024,,
12,8716200615129,ΝΟΥΝΟΥ 400G ΓΑΛΑ ΕΒΑΠΟΡΕ 4%,1.06,2.65,8716200615129.jpg,0,Γάλα Εβαπορέ,lt,,bazaar,11-12-2024,17-12-2024,,
13,5208086449972,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 10%,2.69,2.69,5208086449972.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις,kg,,bazaar,11-12-2024,17-12-2024,,
14,5208086450404,ΣΤΡΟΥΓΓΑ 1KG ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 2%,2.69,2.69,5208086450404.jpg,1,Γιαούρτι από Γάλα Αγελάδος Χωρίς Γεύσεις (Χαμηλά Λιπαρά <2%),kg,,bazaar,11-12-2024,17-12-2024,,
18,5201106271270,PUMMARO 500G PASSATA ΚΛΑΣΣΙΚΟ,0.75,1.5,5201106271270.jpg,0,Χυμός Τομάτας Διατηρημένος,kg,,bazaar,11-12-2024,17-12-2024,,
19,5208086423408,ΑΓΡΟΚΤΗΜΑ 6-ΤΜΧ ΑΥΓΑ MEDIUM,1.49,0.25,5208086423408.jpg,1,Αυγά,τμχ,,bazaar,11-12-2024,17-12-2024,,
20,8710448545064,REMIA GOLD 250G ΜΑΡΓΑΡΙΝΗ 80%  /ΑΛΟΥΜΙΝΟΧΑΡΤΟ,0.79,3.16,8710448545064.jpg,0,Μαργαρίνες,kg,,bazaar,11-12-2024,17-12-2024,,
21,5208086449019,ΠΑΡΑΔΟΣΙΑΚΟ ΕΚΛΕΚΤΟ 1L ΕΛΑΙΟΛΑΔΟ ΕΞΑΙΡΕΤΙΚΟ ΠΑΡΘΕΝΟ,8.99,8.99,5208086449019.jpg,1,Παρθένο Ελαιόλαδο,lt,,bazaar,11-12-2024,17-12-2024,,
22,5208086440979,FARMER 1L ΗΛΙΕΛΑΙΟ,1.7,1.7,5208086440979.jpg,1,Ηλιέλαιο,lt,,bazaar,11-12-2024,17-12-2024,,
23,5201262001285,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1KG ΑΡΑΚΑΣ ΚΤΨ,2.9,2.9,5201262001285.jpg,0,Λαχανικά Κατεψυγμένα,kg,,bazaar,11-12-2024,17-12-2024,,
23,5201262001292,ΜΠΑΡΜΠΑ ΣΤΑΘΗ 1KG ΦΑΣΟΛΑΚΙ ΣΤΡΟΓΓΥΛΟ ΚΤΨ,2.85,2.85,5201262001292.jpg,0,Λαχανικά Κατεψυγμένα,kg,,bazaar,11-12-2024,17-12-2024,,
23,5208086414543,FARMER 1KG ΑΡΑΚΑΣ ΚΤΨ,1.79,1.79,5208086414543.jpg,1,Λαχανικά Κατεψυγμένα,kg,,bazaar,11-12-2024,17-12-2024,,
23,5208086415182,FARMER 1KG ΦΑΣΟΛΑΚΙΑ ΣΤΡΟΓΓΥΛΑ ΚΤΨ,1.79,1.79,5208086415182.jpg,1,Λαχανικά Κατεψυγμένα,kg,,bazaar,11-12-2024,17-12-2024,,
24,5200120913708,ΑΘΗΝΑΪΚΗ 1KG ΖΑΧΑΡΗ ΛΕΥΚΗ ΚΡΥΣΤΑΛΛΙΚΗ,0.8,0.8,5200120913708.jpg,0,Λευκή Ζάχαρη,kg,,bazaar,11-12-2024,17-12-2024,,
25,3041091409812,NUTRICIA 250G ΚΡΕΜΑ FARINE LACTE,2.49,9.96,3041091409812.jpg,0,Κρέμες για βρέφη,kg,,bazaar,11-12-2024,17-12-2024,,
26,5201037503754,ΔΕΛΤΑ 1L ADVANCE ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ (ΦΙΑΛΗ),2.18,2.18,5201037503754.jpg,0,Γάλα για βρέφη,kg,,bazaar,11-12-2024,17-12-2024,,
27,5208086444953,ΚΑΛΗΜΕΡΑ 100G ΚΑΦΕΣ ΕΛΛΗΝΙΚΟΣ,1.19,11.9,5208086444953.jpg,1,Ελληνικός Καφές,kg,,bazaar,11-12-2024,17-12-2024,,
28,5208086439508,INSTACOFFEE 200G ΣΤΙΓΜΙΑΙΟΣ ΚΑΦΕΣ CLASSIC,5.18,25.9,5208086439508.jpg,1,Στιγμιαίος Καφές,kg,,bazaar,11-12-2024,17-12-2024,,
29,4000508087516,JACOBS 250G ΚΑΦΕΣ ΦΙΛΤΡΟΥ ΔΥΝΑΤΟΣ,5.59,22.36,4000508087516.jpg,0,Γαλλικός Καφές,kg,,bazaar,11-12-2024,17-12-2024,,
30,5208086444717,DELISSA 200G ΦΡΟΥΚΤΟΖΗ,1.19,5.95,5208086444717.jpg,1,Γλυκαντικές Ουσίες Κατάλληλες για Διαβητικούς,kg,,bazaar,11-12-2024,17-12-2024,,
32,5201399011270,3Α 500G ΦΑΚΕΣ ΨΙΛΕΣ ΕΙΣΑΓΩΓΗΣ,1.65,3.3,5201399011270.jpg,0,Φακές,kg,,bazaar,11-12-2024,17-12-2024,,
32,5208086400089,FARMER 500G ΦΑΚΕΣ ΨΙΛΕΣ,0.99,1.98,5208086400089.jpg,1,Φακές,kg,,bazaar,11-12-2024,17-12-2024,,
33,5208086441310,ΑΓΡΟΚΤΗΜΑ 1L ΦΥΣ. ΧΥΜΟΣ 100% ΠΟΡΤΟΚΑΛΙ ΛΑΚΩΝΙΑΣ,1.17,1.17,5208086441310.jpg,1,Χυμός Πορτοκάλι,lt,,bazaar,11-12-2024,17-12-2024,,
35,5208086445820,ALLDAY CLEAN 3L 30ΜΕΖ ΥΓΡΟ ΠΛΥΝΤ. ΛΩΤΟΣ ΟΡΧΙΔΕΑ,3.59,0.12,5208086445820.jpg,1,Απορρυπαντικά Πλυντηρίου,μεζ,,bazaar,11-12-2024,17-12-2024,,
35,8720181426193,SKIP 1.4L LIQUID ACTIVE CLEAN 28ΜΕΖ,5.59,0.2,8720181426193.jpg,0,Απορρυπαντικά Πλυντηρίου,μεζ,,bazaar,11-12-2024,17-12-2024,,
36,5208086416387,BAZAAR 1L PLUS ΚΑΘΑΡΙΣΤΙΚΟ ΑΡΩΜΑ ΦΡΕΣΚΑΔΑΣ,1.35,1.35,5208086416387.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,bazaar,11-12-2024,17-12-2024,,
36,5208086441815,ALLDAY CLEAN 2L ΧΛΩΡΟ,0.95,0.47,5208086441815.jpg,1,Απορρυπαντικά για Σφουγγάρισμα - Χλωρίνες,lt,,bazaar,11-12-2024,17-12-2024,,
37,5208086446322,ALLDAY 1L ΥΓΡΟ ΠΙΑΤΩΝ LEMON,0.99,0.99,5208086446322.jpg,1,Απορρυπαντικά Πιάτων,lt,,bazaar,11-12-2024,17-12-2024,,
38,5208086449415,SOFTIES 800G ΧΑΡΤΙ ΚΟΥΖΙΝΑΣ ΛΕΥΚΟ,2.5,3.13,5208086449415.jpg,1,Χαρτί Κουζίνας,kg,,bazaar,11-12-2024,17-12-2024,,
39,6920354836077,COLGATE 75ML BAKING SODA,1.33,17.73,6920354836077.jpg,0,Οδοντόκρεμα,kg,,bazaar,11-12-2024,17-12-2024,,
40,5208086432677,BAZAAR SOFTIES 10-ΤΜΧ ΡΟΛΑ ΥΓΕΙΑΣ 3-ΦΥΛΛΑ (112Gx10),3.59,3.21,5208086432677.jpg,1,Χαρτί Υγείας,τμχ,,bazaar,11-12-2024,17-12-2024,,
41,5201263006357,EVERYDAY 18-ΤΜΧ HDRY UL PL SUPER ECONOMY,2.14,0.12,5201263006357.jpg,0,Σερβιέτες ή Ταμπόν,τμχ,,bazaar,11-12-2024,17-12-2024,,
42,4008713011289,BRUGGEN 500G ΝΙΦΑΔΕΣ ΒΡΩΜΗΣ ΟΛΟΚΛΗΡΕΣ,0.96,1.92,4008713011289.jpg,0,Προϊόντα Βρώμης,kg,,bazaar,11-12-2024,17-12-2024,,
44,5201109601661,ΠΑΠΟΥΤΣΑΝΗ ΚΑΡΑΒΑΚΙ 125G ΣΑΠΟΥΝΙ ΛΕΥΚΟ,0.76,6.08,5201109601661.jpg,0,Σαπούνι Στερεό,kg,,bazaar,11-12-2024,17-12-2024,,
45,5207350000024,SENSI 10-ΤΜΧ ΑΝΟΙΧΤΗ ΠΑΝΑ ΕΝΗΛΙΚΩΝ MEDIUM,4.99,0.5,5207350000024.jpg,1,Πάνες Ακράτειας,τμχ,,bazaar,11-12-2024,17-12-2024,,
46,4015400278818,PAMPERS 52-ΤΜΧ PREMIUM CARE JUMBO No4  9-14KG,13.6,0.26,4015400278818.jpg,0,Πάνες για Μωρά,τμχ,,bazaar,11-12-2024,17-12-2024,,
47,5208086442256,ALLDAY 80-ΤΜΧ ΜΩΡΟΜΑΝΤΗΛΑ ALOE VERA,0.79,0.01,5208086442256.jpg,1,Μωρομάντηλα,τμχ,,bazaar,11-12-2024,17-12-2024,,
48,5201410220056,SEPTONA 500ML BABY ΣΑΜΠ & ΑΦΡΟΛ ΒΑΛΣ & ΑΛΟΗ,2.79,5.58,5201410220056.jpg,0,Σαμπουάν για Μωρά,lt,,bazaar,11-12-2024,17-12-2024,,
49,5208086440276,JOLLY DOG 300G ΣΚΥΛΟΤΡΟΦΗ ΔΙΣΚΑΚΙ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΟΤΑ,0.89,2.97,5208086440276.jpg,1,Τροφή για Σκύλους,kg,,bazaar,11-12-2024,17-12-2024,,
50,5208086439829,JOLLY CAT 100G ΓΑΤΟΤΡΟΦΗ ΔΙΣΚΑΚΙ ΠΑΤΕ ΒΟΔΙΝΟ ΚΑΡΔΙΑ,0.41,4.1,5208086439829.jpg,1,Τροφή για γάτες,kg,,bazaar,11-12-2024,17-12-2024,,
51,5203064042404,ΑΛΛΑΤΙΝΗ 1KGx2(+1 free) ΑΛΕΥΡΙ  Γ.Ο.Χ.,2.98,0.99,5203064042404.jpg,0,Αλεύρι,kg,,bazaar,11-12-2024,17-12-2024,,
51,5208086441402,ΑΓΡΟΚΤΗΜΑ 1KG ΑΛΕΥΡΙ ΓΙΑ ΟΛΕΣ ΤΙΣ ΧΡΗΣΕΙΣ Τ70%,0.69,0.69,5208086441402.jpg,1,Αλεύρι,kg,,bazaar,11-12-2024,17-12-2024,,
53,5202575007469,CRETA TOSTAKI 160G ΧΩΡ. ΓΛΟΥΤΕΝΗ ΠΑΡΙΖΑ ΦΕΤΕΣ,0.75,4.69,5202575007469.jpg,0,Πάριζα,kg,,bazaar,11-12-2024,17-12-2024,,
54,5208086421121,FARMER 1L 3.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,1.05,1.05,5208086421121.jpg,1,Γάλα υψηλής παστερίωσης πλήρες,kg,,bazaar,11-12-2024,17-12-2024,,
55,5208086421275,FARMER 1L 1.5% ΓΑΛΑ ΜΑΚΡΑΣ ΔΙΑΡΚ.ΜΕ ΚΑΠΑΚΙ,0.99,0.99,5208086421275.jpg,1,Γάλα παστερίωσης με χαμηλά λιπαρά,kg,,bazaar,11-12-2024,17-12-2024,,
56,5208086426430,ΑΓΡΟΚΤΗΜΑ 400G ΛΕΥΚΟ ΤΥΡΙ (vacuum),2.49,6.22,5208086426430.jpg,1,Λευκό τυρί,kg,,bazaar,11-12-2024,17-12-2024,,
57,5201399011201,3Α 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΕΙΣΑΓΩΓΗΣ,1.9,3.8,5201399011201.jpg,0,Φασόλια,kg,,bazaar,11-12-2024,17-12-2024,,
57,5208086400058,FARMER 500G ΦΑΣΟΛΙΑ ΜΕΤΡΙΑ ΚΑΝΑΔΑ,1.09,2.18,5208086400058.jpg,1,Φασόλια,kg,,bazaar,11-12-2024,17-12-2024,,
58,5201399011317,3Α 500G ΡΕΒΥΘΙΑ ΧΟΝΔΡΑ ΕΙΣΑΓΩΓΗΣ,2.43,4.86,5201399011317.jpg,0,Ρεβύθια,kg,,bazaar,11-12-2024,17-12-2024,,
58,5208086400072,FARMER 500G ΡΕΒΥΘΙΑ ΧΟΝΤΡΑ,1.45,2.9,5208086400072.jpg,1,Ρεβύθια,kg,,bazaar,11-12-2024,17-12-2024,,
52,80021681,ΣΤΗΘΟΣ ΒΟΕΙΟΥ Μ/Ο ΓΑΛΛΙΑΣ - ΙΣΠΑΝΙΑΣ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),8.90,8.90,default_kalathi.png,0,Μοσχάρι,kg,xmas,galaxias,11-12-2024,17-12-2024,,
63,80049825,MERRY CHRISTMAS ΠΛΑΚ.ΣΟΚ.ΓΑΛΑΚΤΟΣ 85ΓΡ.,0.80,9.41,default_kalathi.png,0,Σοκολάτα,kg,xmas,galaxias,11-12-2024,17-12-2024,,
64,80027873,ΧΕΡΑΚΙ ΑΡΝΙ ΓΑΛΑΚΤΟΣ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),10.40,10.40,default_kalathi.png,0,Αρνί,kg,xmas,galaxias,11-12-2024,17-12-2024,,
65,80028578,ΧΕΡΑΚΙ ΚΑΤΣΙΚΙ ΓΑΛΑΚΤΟΣ  (Μόνο καταστήματα με τμήμα Κρεοπωλείου),11.40,11.40,default_kalathi.png,0,Κατσίκι,kg,xmas,galaxias,11-12-2024,17-12-2024,,
66,390351,DOUX ΓΑΛΟΠΟΥΛΕΣ ΓΑΛΛΙΑΣ ΜΕ ΘΕΡΜΟΜΕΤΡΟ ,5.98,5.98,default_kalathi.png,0,Γαλοπούλα,kg,xmas,galaxias,11-12-2024,17-12-2024,,
67,80025126,ΚΑΤΣΕΛΗΣ τσουρέκι 450γρ,2.25,5.00,default_kalathi.png,0,Τσουρέκι,kg,xmas,galaxias,11-12-2024,17-12-2024,,
68,80010924,ΑΛΙΜΠΙΝΙΣΗΣ βασιλόπιτα τσουρέκι 600γρ.,3.49,5.82,default_kalathi.png,0,Βασιλόπιτα (τσουρέκι),kg,xmas,galaxias,11-12-2024,17-12-2024,,
1,80037925,ΑΡΙΣΤΟΝ ΡΥΖΙ ΚΑΡΟΛΙΝΑ 500ΓΡ.,1.68,3.36,default_kalathi.png,0,Ρύζι,Kg,,galaxias,11-12-2024,17-12-2024,,
2,299043 / 300651,ΓΑΛΑΞΙΑΣ ΣΤΑΡΕΝΙΟ ΦΟΡΜΑ 680ΓΡ.,1.28,1.88,default_kalathi.png,1,Ψωμί για Tοστ,Kg,,galaxias,11-12-2024,17-12-2024,,
2,299948,ΠΑΠΑΔΟΠΟΥΛΟΥ ΓΕΥΣΗ ΣΙΤΟΥ 700ΓΡ.,1.45,2.07,default_kalathi.png,0,Ψωμί για Tοστ,Kg,,galaxias,11-12-2024,17-12-2024,,
3,80020651/80020650,ΑΡΤΟΠΑΡΑΣΚΕΥΑΣΜΑ ΧΩΡΙΑΤΙΚΟ Ή ΧΩΡΙΑΤΙΚΟ ΣΟΥΣΑΜΕΝΙΟ 350γρ ΨΗ.-ΚΑΤ.,0.75,2.14,default_kalathi.png,0,Ψωμί Φραντζόλα,Kg,,galaxias,11-12-2024,17-12-2024,,
3,80040041,ΚΑΤΣΕΛΗΣ ΔΙΠΛΟΖΥΜΩΤΟ ΣΤΑΡΕΝΙΟ ΠΡΟΖΥΜΕΝΙΟ ΨΩΜΙ ΣΕ ΦΕΤΕΣ 500ΓΡ ,1.68,3.36,default_kalathi.png,0,Ψωμί Φραντζόλα,Kg,,galaxias,11-12-2024,17-12-2024,,
4,80002728,ΠΑΠ/ΛΟΥ3+1ΔΩΡΟ ΦΡΥΓ.ΣΤΑΡΕΝΙΑ (4Χ127.5),1.55,3.04,default_kalathi.png,0,Φρυγανιές,Kg,,galaxias,11-12-2024,17-12-2024,,
5,200450,ΗΛΙΟΣ ΣΠΑΓΕΤΙ Νο 6 500ΓΡ.,0.68,1.36,default_kalathi.png,0,Μακαρόνια Νο 6,Kg,,galaxias,11-12-2024,17-12-2024,,
6,80027769,ΣΠΑΛΑ ΧΟΙΡΙΝΗ Μ/Ο ΟΛΛΑΝΔΙΑΣ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),5.80,5.80,default_kalathi.png,0,Νωπό Χοιρινό,Kg,,galaxias,11-12-2024,17-12-2024,,
6,80027752,ΜΠΟΥΤΙ ΧΟΙΡΙΝΟ Μ/Ο ΟΛΛΑΝΔΙΑΣ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),5.80,5.80,default_kalathi.png,0,Νωπό Χοιρινό,Kg,,galaxias,11-12-2024,17-12-2024,,
7,80044072,ΒΛΑΧΙΚΟ ΕΛΛΗΝIKO ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ ΝΩΠΟ ΤΥΠΟΠΟΙΗΜΕΝΟ,2.90,2.90,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,galaxias,11-12-2024,17-12-2024,,
7,80027945,ΚΟΤΟΠΟΥΛΟ ΟΛΟΚΛΗΡΟ ΝΩΠΟ ΕΛΛΗΝΙΚΟ  ΧΥΜΑ (ΚΑΤΑΣΤΗΜΑΤΑ ΕΥΒΟΙΑΣ με τμήμα Κρεοπωλείου) ,2.90,2.90,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,galaxias,11-12-2024,17-12-2024,,
7,80044741,ΒΛΑΧΙΚΟ ΜΠΟΥΤΙ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΩΠΟ ΤΥΠΟΠΟΙΗΜΕΝΟ (Καταστήματα που διαθέτουν μόνο τυποποιημένα κρέατα),3.55,3.55,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,galaxias,11-12-2024,17-12-2024,,
7,80027956,ΦΤΕΡΟΥΓΑ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΗ (Μόνο καταστήματα με τμήμα Κρεοπωλείου),2.50,2.50,default_kalathi.png,0,Νωπό Κοτόπουλο Ολόκληρο,Kg,,galaxias,11-12-2024,17-12-2024,,
8,80009714,ΠΑΣΣΙΑΣ Χ.ΓΛΟΥΤ. ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ ΣΤΡΟΓΓΥΛΗ,8.98,8.98,default_kalathi.png,0,Γαλοπούλα,Kg,,galaxias,11-12-2024,17-12-2024,,
8,80012354,TOSTAKI ΓΑΛΟΠΟΥΛΑ ΚΑΠΝΙΣΤΗ 160ΓΡ.,2.09,13.06,default_kalathi.png,0,Γαλοπούλα,Kg,,galaxias,11-12-2024,17-12-2024,,
9,80023930,ΠΑΓΚΑΣΙΟΥΣ ΦΙΛ.Δ/Φ 1000ΓΡ.(Κ.Β.800ΓΡ.),4.75,5.94,default_kalathi.png,0,Ψάρια Κατεψυγμένα,Kg,,galaxias,11-12-2024,17-12-2024,,
10,80030760,ΜΑΝΔΡΕΚΑ ΦΡΕΣΚΟ ΓΑΛΑ ΠΛΗΡΕΣ 1ΛΤ (ΝΟΜΟΙ ΑΧΑΪΑΣ - ΚΟΡΙΝΘΟΥ - ΑΡΓΟΛΙΔΑΣ),1.22,1.22,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,galaxias,11-12-2024,17-12-2024,,
10,80030387,ΘΕΣ ΓΑΛΑ ΓΑΛΑ ΑΓΕΛΑΔΟΣ ΠΛΗΡΕΣ 1LT (ΜΟΝΟ ΘΕΣΣΑΛΙΑ),1.32,1.32,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,galaxias,11-12-2024,17-12-2024,,
10,351077,ΜΕΒΓΑΛ ΓΑΛΑ ΑΓΕΛΑΔΑΣ ΛΕΥΚΟ ΠΛΗΡΕΣ 3.7% 1LT (ΘΕΣΣΑΛΙΑ- ΜΑΚΕΔΟΝΙΑ- ΘΡΑΚΗ),1.10,1.10,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,galaxias,11-12-2024,17-12-2024,,
10,80036843,ΣΕΡΓΑΛ ΓΑΛΑ ΦΡΕΣΚΟ ΠΛΗΡΕΣ 1LT (ΜΑΚΕΔΟΝΙΑ - ΘΡΑΚΗ),1.12,1.12,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,galaxias,11-12-2024,17-12-2024,,
10,351231,ΟΛΥΜΠΟΣ ΕΠΙΛΕΓΜΕΝΟ ΠΛΗΡΕΣ 3.7% 1LT  ,1.49,1.49,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,galaxias,11-12-2024,17-12-2024,,
10,352830,ΔΩΔΩΝΗ ΓΑΛΑ ΠΛΗΡΕΣ 3.5%ΛΙΠ. 1LT (ΜΟΝΟ ΗΠΕΙΡΟΣ ),1.35,1.35,default_kalathi.png,0,Γάλα Φρέσκο Πλήρες,lt,,galaxias,11-12-2024,17-12-2024,,
